Variable_1,Variable_2,Variable_3,Variable_4,Variable_5,Variable_6,Variable_7,Variable_8,Variable_9,Variable_10,Variable_11,Variable_12,Variable_13,Variable_14,Variable_15,Cible_Prix
0.03886710780325134,-0.009681306014855185,-0.015228062064754586,0.020434906081852756,-0.00109539888773676,0.011460111967133264,0.000474710904680372,-0.03387200123301339,0.03816594376342939,-0.023388378481421737,0.005594315927868286,-0.02499546890785991,-0.05812600171812766,0.02433511464293249,0.02406998063493282,-2.241725675875839
0.02355949308475245,-0.011458389424562603,-0.005364735901759905,0.0247901029663667,-0.041088560903127375,-0.019548299217827417,-0.014026362039336649,-0.03495236022925669,0.007981320079808495,-0.018674630635178515,0.001211953494563424,-0.033415851741482476,0.0011100706163037597,-0.00422663070716815,-0.007884818832433804,-23.20700636498329
0.0006493357441310781,0.005232858130006615,0.0032009929211646087,-0.0018751127739480241,-0.020321020978537694,-0.029768751019409356,-0.0027798787056870144,-0.009057753724324782,0.012305016859094731,-0.005403193683687535,0.012581932163752535,0.01277595707773945,-0.0016731523260162834,0.004633988036386371,-0.018509419929742567,10.210433209711258
0.022154152326173217,-0.001553712853073654,-0.014576205192308966,0.0011130447879901723,-0.008664343517742267,0.014444865280274657,-0.01553334563657979,-0.005400032373042795,0.01511764242974957,-0.0023135310266892044,0.021499523725130407,-0.015403935740744563,0.006497360998299116,0.001959484157253826,0.051460640124882925,4.426117715521095
-0.002081783306438326,-0.007075554531060925,0.0013819383830967465,0.013094050266652127,0.001146229493501382,0.007074645457726761,-0.008448832583171499,-0.010338703951928239,0.009119237347678959,-0.0075228260606262955,-0.009343880480424541,-0.022320833977157555,-0.01925863359650763,0.0029769983188777625,0.010667388012159546,16.528858214875438
-0.034177368131808175,0.012024902113849068,-0.02033718653724754,-0.005147408835205978,-0.005840106894802836,-0.009457070238836456,0.007765336005939119,-0.02147475716370253,-0.02603009989417368,-0.011905324529847439,-0.022426260015917337,-0.019050811439649686,0.026661795540419978,-0.01107075882375129,-0.03543676691548698,-24.577245201249767
0.011370293547709864,-0.006458820948530137,-0.007995090032977646,0.01513566322776435,0.022062285950852644,0.01545301235773598,-0.0039735761494530415,0.017234819921342535,0.005228529428962677,-0.012983697622984087,0.0038400392951789064,-0.011521326968920286,-0.020999950204731527,-0.011381567637652908,0.010057515297784602,9.524537324139633
0.006274018308757447,-0.011133335741981411,0.005762490878880377,0.0029154483903147312,-0.0028255985557700276,0.0014299283862316764,-0.0026149859404087667,-0.013041347573927385,-0.020215772731069108,-0.015418029789400513,0.0031406587887853363,0.002368316894949018,0.007670962281469182,-0.020522446928175918,0.026563586929421863,-3.3581631626036677
0.006293436306052092,0.007568241614614792,-0.010461674432297115,0.01891792468080894,0.03432610807183388,0.004484082078115664,0.008917357295368626,0.016614231372475502,-0.014678669903513502,0.0398081247416346,-0.0012109368551791854,0.004029779293517653,-0.000900037012247563,-0.02103779416667754,0.014720480642070608,19.326315689569427
-0.021662325879562044,0.01527290866584918,-0.02495245776687098,-0.025566943718147713,-0.005993829020744122,-0.013775516529179277,0.0026756269664438056,0.014622316488864648,-0.02369006339535932,0.004241900220868876,-0.021073724270318294,0.01875499905762182,-0.03048572513538218,-0.014482531621065225,0.04024210180771295,0.10777637962933406
-0.026370722590445293,-0.03474021217650422,-0.02849997051401897,-0.009145698170209292,0.007985954327751576,-0.010697501151388018,-0.011958702692799819,0.005315539122497192,0.03059245641991776,-0.016797930505171116,0.02395154957146213,0.006803605679087014,-0.02340302906628876,-0.008352433699183493,0.008794969642642833,19.501086645622443
0.02864226903683758,0.011949777057444166,0.033040486995633785,-0.01913643213005853,-0.03952036506480852,-0.006396425895702803,-0.007765551254589694,-0.030117543346419574,-0.034130410121482976,-0.005603131002650652,-0.011432207009687272,0.01704930166613549,0.01800103519317936,0.04271563123955555,-0.007124324610494783,-3.7002938337302265
-0.012223335857876771,0.020338892154236225,0.005683144494840481,0.031005473434338276,0.005929026872149568,0.009365510912794774,0.001921062142723369,-0.010992691656449362,-0.009868884462337085,0.032459986739424976,-0.035132529815592624,-0.034885494784777066,-0.013556921153671946,-0.010906318309676954,0.016692569034371506,3.810489237952087
-0.024200040756739517,-0.016643604812634258,-0.01593846009354032,-0.014864563678616346,0.022372912648726914,0.019112187896973356,-0.008811853615003591,0.021848415554312054,-0.004704775821513291,0.011573876907531927,-0.013114156209622134,0.00998069677038618,-0.004806006356666876,-0.01947163002323175,0.0508491818830931,-0.3782821918896957
0.020575459719715063,-0.01680195807437175,-0.01296346971852693,-0.018863883671931158,-0.005718471895460081,-0.013815407085835937,-0.01901641722744704,-0.028756960665907653,0.022468618326114864,-0.04931237489340374,0.007670035273241997,-0.011149019785092916,-0.00749580047379052,0.03200416602712759,0.026604393412223766,-16.935702942368472
0.004502030482826045,0.04504311330496771,-0.012512382361341908,0.0038585687366594745,-0.0046959725458167794,0.005927971819904126,-0.005680470481538058,0.01754717846166857,0.0042957993627268124,0.010846843472669298,0.019245354019508647,0.03984359150990486,-0.021289583900803974,3.4036121267441114e-05,0.035411259192390146,0.16931462421917232
0.008305658325067902,0.028411019694899863,0.0563588459184981,0.009916149991022949,-0.00011679892927527412,0.02159144437216065,-0.01081110734545962,0.00023219736096893417,0.009841943689627387,0.014471228125057467,0.008894193716599004,0.009635318836682212,0.01934290647000161,-0.005430594857930049,-0.000942937786483484,4.560060460052719
0.017844898137217808,-0.009024932678350965,0.004722369842679346,-0.0034814142651110568,0.01470495875042602,-0.013995277873232622,-0.009763784180713345,0.001331340836402216,0.011897536669574774,0.005987517439181352,-0.01030359487792702,-0.005204448155534869,0.021029407818993914,-0.030995787081754694,-0.014124984394133979,-3.056617001280453
0.03130479489482867,-0.0027340253119759943,-0.009697677987604295,-0.01363977600644586,0.03352029471432758,0.023246558353836023,0.018597850813632542,0.04830091315783842,-0.007758765577119654,0.014039259401191707,0.006487744032103714,-0.004143681995588051,-0.01019895611452213,-0.035504335012710365,0.024433800342278038,-10.903283834532104
-0.002608731046008076,-0.006286343377375387,0.007937674077965933,-0.013502243488363127,-0.004968978313934431,-0.006161316480979064,-0.010139317301118968,-0.001992832914549268,0.016365358434315247,-0.026884770271906454,-0.019349341381286966,0.002520832971402076,-0.003051889058836941,0.010521601616732901,-0.008663193030015708,-3.0636717453842586
0.01318456089300139,-0.015886616750000734,0.0020047585316220313,0.014423320979768058,0.01550726049692965,0.001969975708197391,0.017919312471742967,-0.002786459841380753,0.004256011094353371,0.032762699396493004,0.0017123486003324724,-0.02391181790653031,0.015179902337854472,0.006943604078171171,-0.020826167382124283,-4.541110497217508
0.03532083848919336,-0.02657327635830077,0.0029470907309599097,0.007937263418469809,0.019120522670825618,-0.002818649745542807,0.004635492879689418,0.026821794143748707,0.02523808915059943,-0.0062559823274763405,0.009603993554267491,0.003212704969689315,-0.03228883520412628,-0.02798133514957641,0.00020711391900374255,-0.33537789142448293
0.019187235679685843,0.005283459863079805,-0.022443415371151118,-0.013621216430421135,-0.039680117531646276,-0.002918697937116893,-0.05352200567077333,-0.025389596234390698,-0.020667525584363577,0.01800803600362973,0.019314147404642438,0.0212850062616429,0.014227464847628397,0.04793710111732652,0.035900637741799094,9.37881829674945
-0.0005274843351729583,-0.0011764666043454705,-0.000731623259434681,0.009338146236238739,0.0064697307994537705,0.0027165852405947404,0.010447544860447132,-0.01768849817677517,-0.001696997194877336,-0.02370240700025577,0.007439452060358394,0.0013357682399772633,0.010653945848352496,0.04703422072219787,-0.023023200149971515,-19.83610585566349
0.003819684100649219,0.016426483275245787,0.02189956183014528,-0.01892718926101095,0.021506851202206058,-0.005619224623333902,0.010016213492337282,0.008103615148547245,-0.020159678675607907,0.0023994662847410418,-0.027368968752069112,0.029103530912684885,0.003449435922454927,0.021814055048718674,0.005473949834291532,9.188024896829539
-0.009661817324889573,-0.014953770654942676,-0.009384192728957097,-0.01796532019752323,-0.023990972099934994,-0.002144461444040496,-0.008334700007790621,-0.003237683328959448,-0.019362539771553472,-0.0007676907774951053,0.0057291258749007,-0.01344213669658602,0.026315728406046845,-0.022383413373600704,0.016783533243003038,6.8998463431284485
-0.007449312943150264,0.003684458596127007,0.015996930045932764,0.0038007811371801627,-0.024728594698970225,-0.029589435532484307,-0.002892643948807485,-0.015506474321427145,-0.020343667279495367,0.01961535310732567,-0.0068688243968155135,0.02976942381015532,0.022377923455183527,0.03225787767143634,-0.028895732739550976,10.470239956415718
0.02106826345278913,-0.030926799471009757,-0.01955446687076636,-0.01530431784046941,0.023697241740744113,-0.011917850563841268,-0.010942869240623822,-0.015748724700194155,0.03029298337287566,-0.02918222224605322,0.0333659827996348,-0.02724094225916546,-0.027782205836873346,0.027994519210092866,-0.016285946838919478,5.405348025190042
0.020054617654427575,-0.017804546531614802,0.03594761120592394,0.01070401385265492,0.00042057879901308227,0.028283171880876177,-0.004886124774918963,-0.038512720407006235,0.006176140738427682,0.0017103451165934244,0.014335923346972049,-0.014888838343230739,-0.005015484575304616,0.008297042879664988,0.00333480191167602,4.253434777707273
0.029821593295583777,0.0034183771896506743,-0.00786670853961062,-0.02294984018711559,0.0019752301657745153,0.03684015017662765,-0.03331045973317928,0.01678173252312922,0.011776798129840262,0.012441098251677829,-0.0005942025459126483,0.02331462400199882,-0.005237190531842499,0.03264562490521696,0.04446929832290738,10.353536740957967
0.02600706018805281,-0.004245744724580416,0.002350078785495821,-0.008948803396661823,-0.0069700826484276,0.01433125115771087,-0.02506858255497004,-0.015523697505895636,0.011933969351109866,0.002438029671589355,0.040813390153725135,0.009534447759655442,0.03474395684289438,0.015338000633315562,-0.013108639557195932,9.395756820282196
-0.02130890733250265,0.027862591997426772,-0.0059336474719578125,-0.023707155188978694,0.019063602756977542,0.03409070477054984,0.007571965715552713,-0.006163887017038297,-0.005078869274045249,0.0119753323759221,-0.005632663848967481,-0.005938078608798228,0.02871733569169023,-0.02226501230150424,0.002342179421233079,-29.444606880624235
0.03707877674248198,0.003710356000072343,-0.006968044546809046,0.008993869301313332,-0.008728040691913852,0.02984202689498465,0.008731547015320832,-0.002458848983671886,0.02646373335689198,-0.010148196728670058,0.013872131242920253,-0.026615043333055036,-0.025759774726547936,0.010217708228518476,0.020527543157906586,-5.436499817594758
0.007866888125864252,-0.008618341388319142,0.019836400200438527,0.011750980114155561,-0.021922469211947,-0.04353998158337409,0.018264746237643334,-0.01702762068810926,-0.002031648793635799,-0.03417310207988422,-0.0005579248862737779,-0.001707480149944964,-0.02205268285606444,0.0030952400616949902,0.006213543174645345,-10.309376736773142
0.004180601202014857,-0.0042042602834556795,-0.0007923637133971315,-0.008351625865628966,-0.009110403356479918,-0.02672264743624876,-0.0004307409419419717,0.0006770823927483541,-0.01613754717081434,0.010433045094145027,-0.004346002774266356,0.0054194501186551345,0.0237112941044488,-0.01131388528414157,0.0073885806508971,-0.35209885547483594
0.03091019191176163,-0.006439370033817714,-0.012986936171513006,0.0006723987898265847,-0.026428135566561733,-0.003110600744341979,-0.019467513010989465,-0.013217666380097031,0.04804174698264241,-0.050154776924330874,0.02276542796895263,-0.02254159719269578,-0.02367121213038958,0.015149145487587353,0.002638881836398715,7.738638969980439
-0.009213869707055898,0.020194386443455593,0.01658687177605979,0.016294599506273717,0.008702115207296721,-0.011602454566395857,-0.0043796265240259105,0.026772153283594984,0.008795231856891295,0.054359059780806615,-0.012853185890029342,0.05771345834304962,0.005603543410065485,0.020792749269906676,-0.0009835495929839898,3.418885767914798
0.025728780882911882,0.002420342409018242,-0.0001696630603854692,0.01808466662570151,-0.026967193958654476,0.024475485634859975,-0.044019170288518976,-0.016251185682921332,0.03631823068852305,-0.014085182848518965,0.016134154748934076,-0.03717567262978683,-0.017054013960419927,-0.012497845190455114,0.029478250540719484,12.419159636032541
-0.006649268698302458,0.002356573563792428,0.002557570734735984,0.004035510646497074,0.0357266442868128,0.007267642266472113,0.03102682642366899,0.06627521014049045,-0.010880517339870763,-0.0033614887724894484,0.024053373924399282,-0.008623078882118048,-0.032661002325600555,-0.027129351145365792,0.00670395752713546,11.535820773377836
0.014789663717846008,-0.004940307509744324,-7.249505917604742e-05,0.024527660588976083,-0.030043549928933065,0.02362195060934094,-0.024479131437876774,-0.0450415015127638,0.0143742678343984,-0.022188162292668834,-0.004216494555210317,-0.032237020187966856,-0.033679008604953424,0.00733419681484559,0.02304885440851232,-13.935075226927596
0.010105731796630683,-0.00514446261306753,0.04683255978834089,0.007066653481602424,-0.023026059692766596,0.008305611964944004,0.0026068473934296454,-0.011779193015643355,-0.0201955809425256,0.027388357807176633,-0.0004357286397415616,-0.029736767444901693,-0.024113642585422604,0.01012812902872827,-0.020736653460462565,15.629442748153012
0.02790829222792119,0.0036809464908774225,-0.025735305739763254,-0.009563307342577994,-0.021914429806230956,-0.005301360615666781,-0.02052324238479174,0.0037862120797085373,0.014142790108652686,-0.008246534457980927,0.03306516667028878,0.0015008261942877096,-0.015046855325186188,0.009000490597605,0.004020655249671531,0.3801262110987813
0.005012712538269342,-0.003644873476453836,0.008053931375408555,0.01334317318895615,-0.02576472798870557,-0.014485896434734349,-0.009902584860166153,-0.014233108100540145,-0.005502453477531219,-0.005255676645403401,0.010716389938289212,-0.03388901220168463,-0.014391835592383901,0.028583520644877652,-0.004685642399443235,-6.659306201129324
-0.026403387242298966,0.007745047982117755,0.021534144009488138,0.0015963589061620245,0.007981492012087837,0.010443072329360426,0.004322420593804781,-0.009132878961327503,-0.0013914818663323188,-0.019957442670812175,0.010284196909518789,0.015626353041889803,-0.01602035333732276,0.020454298628298007,-0.03870765386610821,2.250404594812041
0.029923262299635066,-0.007330947902649616,-0.03222439877190171,0.016803186238841993,0.0002803510966897817,0.008032505778367057,0.010497642269889824,-0.021401058733597034,0.04568049309572531,0.0006917473299065504,-0.00021247826838013094,-0.03998394888233085,-0.00730687087587285,0.0066734648513194226,-0.0038933065107447256,-11.074094769798588
0.03063184207601537,-0.01289707327284394,0.00014219248121462736,-0.018011966429020816,0.0010165673058937575,-0.007844835911059014,0.012970738634556332,-0.004964866679095735,-0.0036904110502024717,0.004081662709328655,0.02209244948895711,-0.027105018327333474,-0.03598924352449945,0.029808672654952257,-0.00773821312598043,8.118834575964515
-0.010790012619150321,0.021102368247482753,0.017209645067855682,0.00495379976487148,0.008077592492647898,-0.021752447695306022,0.0012702744728204833,0.037480224785795144,-0.017637183857545355,0.005950418050246731,0.006628708504802063,0.05782581719961748,0.0376235134586443,0.007027978028512988,-0.012219402525850418,6.988474788110993
-0.025102078586966434,-0.009511648619167375,-0.0024902528035264963,-0.004709818801444495,0.023911423888853305,-2.1629903744535377e-05,0.011567052071841062,-0.026994387590767013,0.013908102444733322,0.010449751925684841,-0.019743240119094667,0.0006085914966770681,-0.006587250579381712,-0.004279423640314075,-0.016091432385395895,9.235563223592802
-0.01533893286649499,0.0042495393817533495,-0.0229821705878747,0.012878286862207608,-0.015091997987657578,0.011509164000937806,-0.002518546065265402,0.016673836095480198,0.022826210333555894,0.007180086393220361,-0.018721888742582578,-0.003086402395303222,0.036887876386392175,-0.01819559109076714,0.05394382990003781,-11.68309771388568
-0.006512081664695747,-0.0038692850536518886,-0.025568888321736764,-0.023990720936740123,-0.004671017974705781,0.020163879516703953,0.006882818061174982,0.011482091906381622,-0.01227428483231054,0.00044007769063957123,0.015529840560205236,0.009036547652422854,-0.013988820325319467,0.02865219701683731,-0.007878818282577442,1.522200993241929
-0.017140889172752024,-0.008072627047089703,0.02716080538348597,0.01070037480968243,0.0009981837573238687,-0.003422887743937539,0.0050637609897362336,0.005483965086352044,-0.0045927133440793,-0.0028445068878445064,-0.017961627528643845,0.007826937997084437,-0.0038424864405584487,-0.027345301294114444,-0.021486560968178744,0.9743769348339928
-0.018269320144202048,-0.025311673532283828,0.008970760054243281,0.0031081055995937257,-0.002616770866889039,-0.00014617435527421781,-0.00473181379780342,0.024543909133396834,-0.015099159532834912,0.011344642639596326,-0.013565369759330597,0.0016524070799067987,0.012375887545858288,-0.027822832817810846,-0.020471423979044084,-17.33454581028792
-0.0115535434451827,-0.018569100952064276,-0.013490242512810887,0.01299398253498288,0.010522208801107992,-0.0026097193365036938,0.02971598897071124,0.0016754931901923954,-0.04296238596079574,0.0024474733164046086,-0.02503750838240393,-0.038188102868550636,0.03341880695500078,0.017447981235733517,-0.05940300813290588,0.1593805531775736
-0.011280401592096844,-0.0031950835315466943,0.011035865961563958,-0.03780767524915489,0.012624516184331379,0.013419000323226678,0.009264954467211223,0.0011821268949757107,-0.020924108808073615,0.02346069434437178,-0.00707096807498557,-0.028580491077112864,0.02119693102018908,0.010840861369086185,-0.02478509136171571,-2.3887275766138925
-0.014351842835392155,0.00421949901141601,-0.02155815260583673,-0.006634748419931285,0.011549084316824361,0.02245296346342761,0.00486168274405669,0.014773379921235532,-0.014948327676063295,0.007449314204555264,-0.019527704316739523,-0.009442512362208447,0.014218272795509954,-0.008344805023818442,-0.007411470214896487,-9.128000255952369
-0.0020259257256439616,-0.0008940554321052233,0.014047586845916072,0.03260013757481951,0.013267110339258982,0.0027828052916789433,0.0006002172209393119,-0.0057295730073331965,0.03142005412690327,0.0022826191992013642,0.03128112304768476,0.023311787657064674,-0.015949574249315625,0.010738075048336267,0.014367732760467322,15.148879423669657
-0.003189544099574747,0.0008777124326150461,0.004116199098345646,0.010474167856888211,-0.013895393938082142,0.0194391564208706,-0.022492286433207394,-0.0008253089065646121,-0.0013869524881551408,-0.01849646679109132,0.01131164020104703,0.03397611650114392,-0.0144529574903519,0.00425731592617144,0.00368825591910002,6.551137140212861
0.046868170367202394,-0.01820422740025796,-0.006391050639076206,-0.026688038992478687,0.01888102046069268,0.024985434968136183,0.00042443225932599403,0.01393038656159632,0.04283002259541254,0.016338494663315356,0.006800439243961223,-0.011657297202298536,0.01084001538038276,-0.007642482319700162,0.029674965971032353,-7.569213186269878
0.01549724952927948,0.01470040151157164,0.017114133152374027,-0.017635258071635514,0.013761937562986224,0.03752762175773315,0.00115026484646252,0.006385292777934023,0.000669521806636343,0.012378320968267085,-0.018010229595929336,0.030298718583155772,0.000363650947452249,0.004169630495757112,0.023108648507359688,8.989484610954712
-0.015236663016175319,0.014575796173757103,0.0006837765019706223,-0.003694635964919678,0.026306114309365847,0.005753627409471215,-0.007129774040644511,0.060641708001964875,-0.012024213503181938,0.04882611698211634,-0.008568214295735541,-0.01870408264971458,-0.02407883312419425,0.014186373941144458,0.004351349799420685,10.793546976820199
-0.01916836360292873,-0.009394805259476766,-0.004465942280972067,0.030680470569189287,0.010066928343790965,-0.00632434141751786,0.01523380183949782,0.01847758613987675,0.02262127090304735,-0.053558623595407764,-0.00310727601843156,-0.013517319740765407,-0.03041609578402232,-0.008502139860693762,-0.0023836708065532726,-5.348065506134184
0.013450456695236868,0.0006592388770497841,0.017196965199985526,-0.02416543569297924,-0.008033106324528656,-0.035142107465541035,-0.030059271153598337,-0.011864858113514717,0.0033111574920906767,-0.030627789597598546,0.0038854013479496154,-0.003508176255188693,-0.01679201773903966,0.017280154854427878,-0.01917425284934335,10.800100063093895
-0.01696693782797026,-0.022560456230970517,-0.012421294843085816,-0.022753591073770986,-0.011809199600178419,-0.010166442146029433,-0.021385797362628908,0.046856317018453005,0.004328843981186718,-0.007502682998423716,0.020646555609847312,0.012021381414862356,-0.02938719278577915,-0.0051634765647860315,0.021028091015174707,10.268443498012518
-0.021612077029717982,-0.007275398350142265,-0.015899306859717764,0.0021488996273422867,0.02289630319866218,-0.021410700788741292,0.007499536827107361,0.04082932193339704,0.004304418790179507,-0.00813070628119213,0.004572988783163014,-0.00936036598690566,0.028192403401920925,0.0054407432869772905,-0.008313590381414313,-3.6353066254538384
-0.01605323828531277,0.0011129650446645616,0.0202911357935427,0.00218231740143434,0.010536681226370668,0.027419402840314595,-0.025755620427875003,0.001483842717666096,-0.005524425153734578,0.006687032373557151,-0.008171208418906725,-0.0028450426104010894,0.003334447955229028,0.0032083692629346215,0.005550534747504644,-4.308700974170554
-0.008920622588366444,-0.017313291456457894,0.012989008460598209,-0.023058323632773974,0.017493836493877576,-0.013244401195161945,0.008734591405876959,0.01699118870512969,-0.033638394777654755,-0.013744877867116936,-0.015297662569881212,-0.01120334833372226,0.02988417154298436,-0.02741526723905698,-0.021542875353698247,5.1370408342484755
-0.0001284037664679395,-0.018638800917106943,0.000941824897592698,-0.02284353295933646,0.0044891998580688566,-0.003766204132586805,-0.008609605422424792,0.032853543196846885,-0.009824587416909943,0.04614738297664556,0.012360031107936209,0.01854240711543433,-0.03600125913840003,0.00985738458085603,-0.004783116341805817,8.963624399870225
-0.04739031556077448,-0.011697395436412522,-0.028478906125362066,0.013997902582164833,-0.0437529136948992,-0.039007450507198116,0.004361655177619084,-0.0033448048382044657,-0.022277119891393332,-0.048177995951039956,-0.0021391647907551313,-0.0028253952071879947,-0.005872917066948504,0.00407547270616196,-0.04820853600016068,1.863846503323522
0.010846235051398022,-0.004738130217060267,0.003737018176628193,0.0018482394287261219,0.0005149247283372095,-0.02272957756224947,-0.0020688441273960453,-0.004517053058970226,-0.0017496959371892896,-0.00646080340885323,-0.020920688091945607,-0.014476572383899742,0.009479957065848579,-0.022142616108869043,-0.032156850603889835,-14.46278775087654
-0.005747689964740132,-0.011741187417161356,0.0014721435302289644,-0.0037619226598093955,-0.026638666866158768,-0.018410268491886737,-0.016425508191352647,-0.017284831708706032,0.017400325085517553,-0.03974857574922309,-0.03231445930473942,-0.0344946460441216,-0.023513959206898177,-0.02031431640253472,-0.00027861230629390703,-13.604277465034663
0.011574154431764908,0.021398625571294898,-0.009329591922550864,0.01396898768174058,-0.01183057337735145,0.00978504880144778,-0.019818662695151652,-0.0072131280721773735,-0.0015280010904621835,-0.028788033396773136,-0.012765594182682425,0.016605894996914644,0.046141368665868286,-0.00853617005826607,0.0017807265376487743,-10.598817081796065
0.02088110627386977,0.019509313637761445,-0.013268664567070744,0.006274376887519362,0.0015576418768509872,0.007577665381333108,-0.01681067420034856,-0.03912480564970766,0.04333256959052202,-0.007864318323753568,-0.00040062553712075406,-0.003588721202295183,0.018080400115314938,0.0233667463836064,0.022769446586445113,-11.270488148509502
-0.032855577643717014,0.014893628344921245,-0.0010908846954097292,0.009981531595779556,0.003924855172842698,0.010397491628969633,0.014788718036426025,-0.020991477623709984,-0.01755274815826385,-0.004786738816308358,0.03257557437154247,-0.005620647891999432,-0.005609405592641592,0.009192992668818874,-0.02146268205496261,-15.905673274004156
-0.03374835230472689,0.020014312078355016,-0.034952902820186316,-0.003194731997756764,-0.018150450076891384,0.019030504886372934,-0.005444263149200298,0.007089948412824197,-0.019575755956206337,0.007070940918394833,-0.009579716471495598,0.0013419958582977856,-0.0007703186069803671,0.01073966102680005,0.011142481995772308,4.026518489793238
-0.02524138381171237,0.011951860002294071,0.004509025952415057,0.0039027194016958934,-0.04179076821927919,-0.046121588099715616,-0.028816680348648805,-0.01209015883031114,-0.046228934906847804,0.00830327904941666,0.006531453468510007,0.042062269432791614,-0.01358520207501944,0.038343826218659116,-0.010137972418882922,12.504435217300006
-0.007722671018584531,0.028819854075537263,-0.016236299808775882,-0.019038110189829614,0.02924486467730402,0.01398256172996837,-0.006652905673668981,-0.0035118468148410357,-0.014663269504085481,0.011608549776477201,0.0003805649892124757,-0.009225663914728387,-0.006134204093491987,0.02526617274881743,0.02428970173312576,17.501506433639605
-0.02000436893989637,0.00860005443769071,-0.015796220131220503,0.010880050752119003,0.033356788428112724,-0.009732561706679965,0.020089442718909927,0.02273146923731875,0.040765657790172584,-0.008635476458025195,-0.011779147134507466,0.015292769140972308,-0.022090329554912923,-0.026974099408132033,-0.020962252169167018,2.9025048280239947
-0.025043170461811235,0.0009042272576494526,-0.030817247646669262,-0.006105907849626082,-0.02028066825443488,-0.007455704330819933,-0.026053068417981332,-0.017946297075380237,-0.01009073496628986,-0.028121116493133487,-0.01821788728631858,0.015935172323827393,0.001139441806465637,0.02811907259953717,0.000821648320858682,-15.410310608630002
0.027465652091503073,-0.019815737260449284,0.006756994222016727,0.03266569953188345,-0.008455611718677106,-0.011740460967284205,-0.02015441432637491,-0.008593595398570957,0.004415537208963692,0.0002261999630410452,0.011074588732826515,-0.004970639159631156,-0.011730603694218696,0.02057560704427343,0.006419391078907698,-15.145453231904186
-0.011195059363996247,0.015822990880177783,0.016580455465841568,-0.01636210333571827,0.00889123028419111,0.016907838657560053,-0.008782620450304368,-0.01217568130315231,0.015898667135269273,-0.022162255334002685,-0.012287437846707727,-0.016834450282269126,0.02265492647502982,-0.022953390376407784,0.019191108980113388,-0.3282350841421786
